CustomerID,SignupDate,AcquisitionChannel,CAC,Region
CUST_08234,2025-01-02,Google Ads,60,North
CUST_08235,2024-11-05,Social Media,45,North
CUST_08236,2024-12-01,Google Ads,60,North
CUST_08237,2024-04-14,Direct Organic,5,West
CUST_08238,2024-01-18,Direct Organic,5,East
CUST_08239,2024-07-23,Direct Organic,5,West
CUST_08240,2024-02-12,Social Media,45,South
CUST_08241,2024-03-29,Direct Organic,5,South
CUST_08242,2024-03-14,Direct Organic,5,East
CUST_08243,2024-06-05,Social Media,45,North
CUST_08244,2024-09-22,Google Ads,60,South
CUST_08245,2024-05-13,Social Media,45,South
CUST_08246,2025-04-08,Direct Organic,5,West
CUST_08247,2024-03-29,Social Media,45,West
CUST_08248,2024-08-23,Google Ads,60,North
CUST_08249,2024-05-11,Affiliate,30,North
CUST_08250,2024-08-16,Direct Organic,5,East
CUST_08251,2024-02-03,Email Market,15,North
CUST_08252,2024-03-23,Email Market,15,North
CUST_08253,2025-02-20,Social Media,45,North
CUST_08254,2024-05-11,Direct Organic,5,North
CUST_08255,2025-03-03,Google Ads,60,South
CUST_08256,2024-12-19,Affiliate,30,South
CUST_08257,2024-07-22,Social Media,45,West
CUST_08258,2024-10-13,Email Market,15,North
CUST_08259,2024-12-01,Direct Organic,5,North
CUST_08260,2025-03-25,Direct Organic,5,South
CUST_08261,2025-05-11,Social Media,45,North
CUST_08262,2025-03-17,Social Media,45,West
CUST_08263,2024-11-11,Direct Organic,5,North
CUST_08264,2024-09-14,Social Media,45,West
CUST_08265,2024-10-18,Affiliate,30,South
CUST_08266,2025-03-29,Social Media,45,West
CUST_08267,2024-05-04,Direct Organic,5,East
CUST_08268,2025-03-19,Google Ads,60,West
CUST_08269,2024-05-30,Direct Organic,5,East
CUST_08270,2024-12-24,Direct Organic,5,South
CUST_08271,2024-09-03,Social Media,45,East
CUST_08272,2024-06-23,Social Media,45,West
CUST_08273,2025-01-06,Social Media,45,West
CUST_08274,2025-05-06,Google Ads,60,North
CUST_08275,2024-12-22,Google Ads,60,North
CUST_08276,2024-10-28,Direct Organic,5,North
CUST_08277,2024-03-20,Google Ads,60,North
CUST_08278,2024-04-16,Google Ads,60,West
CUST_08279,2024-10-26,Google Ads,60,North
CUST_08280,2025-02-06,Social Media,45,South
CUST_08281,2024-10-31,Social Media,45,East
CUST_08282,2024-12-09,Email Market,15,West
CUST_08283,2024-02-27,Affiliate,30,South
CUST_08284,2024-03-31,Social Media,45,North
CUST_08285,2024-05-14,Google Ads,60,West
CUST_08286,2024-12-15,Affiliate,30,North
CUST_08287,2024-06-17,Google Ads,60,West
CUST_08288,2024-11-29,Social Media,45,North
CUST_08289,2024-05-01,Social Media,45,North
CUST_08290,2025-05-14,Google Ads,60,West
CUST_08291,2024-08-23,Email Market,15,West
CUST_08292,2025-02-02,Direct Organic,5,North
CUST_08293,2024-03-16,Social Media,45,East
CUST_08294,2024-11-04,Social Media,45,South
CUST_08295,2025-04-21,Direct Organic,5,North
CUST_08296,2024-01-23,Affiliate,30,East
CUST_08297,2024-11-28,Direct Organic,5,West
CUST_08298,2024-03-13,Direct Organic,5,West
CUST_08299,2024-03-28,Social Media,45,South
CUST_08300,2024-04-12,Affiliate,30,East
CUST_08301,2024-04-03,Direct Organic,5,South
CUST_08302,2025-03-24,Social Media,45,North
CUST_08303,2024-11-11,Direct Organic,5,South
CUST_08304,2024-09-22,Social Media,45,West
CUST_08305,2024-09-09,Social Media,45,North
CUST_08306,2024-12-23,Social Media,45,North
CUST_08307,2024-02-27,Social Media,45,East
CUST_08308,2025-03-06,Social Media,45,North
CUST_08309,2025-02-02,Google Ads,60,West
CUST_08310,2024-01-09,Google Ads,60,North
CUST_08311,2024-01-13,Google Ads,60,West
CUST_08312,2025-02-10,Social Media,45,North
CUST_08313,2025-02-20,Social Media,45,North
CUST_08314,2025-01-27,Direct Organic,5,West
CUST_08315,2024-05-10,Google Ads,60,East
CUST_08316,2024-08-09,Social Media,45,North
CUST_08317,2024-11-24,Affiliate,30,North
CUST_08318,2025-01-06,Direct Organic,5,North
CUST_08319,2024-06-01,Affiliate,30,North
CUST_08320,2025-01-15,Google Ads,60,South
CUST_08321,2025-01-01,Social Media,45,South
CUST_08322,2025-04-16,Direct Organic,5,North
CUST_08323,2025-04-24,Social Media,45,North
CUST_08324,2024-03-11,Google Ads,60,South
CUST_08325,2025-02-23,Social Media,45,North
CUST_08326,2024-12-10,Affiliate,30,East
CUST_08327,2024-01-20,Social Media,45,East
CUST_08328,2024-03-21,Affiliate,30,North
CUST_08329,2025-03-13,Affiliate,30,North
CUST_08330,2024-08-15,Google Ads,60,North
CUST_08331,2024-12-11,Direct Organic,5,South
CUST_08332,2024-01-19,Direct Organic,5,South
CUST_08333,2025-03-19,Affiliate,30,South
CUST_08334,2024-06-13,Google Ads,60,West
CUST_08335,2025-01-02,Direct Organic,5,South
CUST_08336,2025-01-21,Google Ads,60,East
CUST_08337,2024-04-16,Email Market,15,North
CUST_08338,2025-01-11,Google Ads,60,North
CUST_08339,2024-12-13,Google Ads,60,North
CUST_08340,2024-08-01,Direct Organic,5,South
CUST_08341,2024-08-26,Affiliate,30,North
CUST_08342,2024-05-26,Google Ads,60,East
CUST_08343,2024-06-29,Social Media,45,East
CUST_08344,2025-03-05,Google Ads,60,North
CUST_08345,2024-12-01,Email Market,15,East
CUST_08346,2025-03-15,Direct Organic,5,North
CUST_08347,2024-07-16,Affiliate,30,South
CUST_08348,2025-04-29,Social Media,45,East
CUST_08349,2024-10-13,Google Ads,60,East
CUST_08350,2024-02-22,Direct Organic,5,North
CUST_08351,2025-01-03,Affiliate,30,North
CUST_08352,2024-08-27,Social Media,45,South
CUST_08353,2024-10-16,Affiliate,30,North
CUST_08354,2024-10-13,Google Ads,60,West
CUST_08355,2024-07-06,Social Media,45,North
CUST_08356,2025-01-29,Social Media,45,West
CUST_08357,2025-04-28,Social Media,45,West
CUST_08358,2024-01-06,Google Ads,60,North
CUST_08359,2024-10-09,Social Media,45,North
CUST_08360,2024-09-19,Social Media,45,West
CUST_08361,2024-02-18,Affiliate,30,North
CUST_08362,2024-12-17,Social Media,45,South
CUST_08363,2024-07-18,Social Media,45,North
CUST_08364,2024-02-29,Google Ads,60,North
CUST_08365,2024-02-02,Google Ads,60,North
CUST_08366,2024-10-29,Direct Organic,5,North
CUST_08367,2024-08-31,Google Ads,60,East
CUST_08368,2024-06-20,Direct Organic,5,West
CUST_08369,2024-07-25,Direct Organic,5,North
CUST_08370,2025-01-09,Social Media,45,South
CUST_08371,2024-10-09,Social Media,45,South
CUST_08372,2025-04-22,Google Ads,60,North
CUST_08373,2024-01-22,Google Ads,60,East
CUST_08374,2024-02-16,Direct Organic,5,East
CUST_08375,2024-12-14,Google Ads,60,North
CUST_08376,2025-05-03,Google Ads,60,West
CUST_08377,2025-03-07,Social Media,45,East
CUST_08378,2024-06-06,Social Media,45,North
CUST_08379,2024-09-14,Google Ads,60,East
CUST_08380,2024-05-22,Google Ads,60,North
CUST_08381,2024-02-16,Google Ads,60,East
CUST_08382,2024-01-27,Social Media,45,South
CUST_08383,2025-03-30,Direct Organic,5,North
CUST_08384,2024-01-27,Affiliate,30,West
CUST_08385,2025-04-13,Social Media,45,South
CUST_08386,2025-01-31,Google Ads,60,East
CUST_08387,2025-03-14,Email Market,15,North
CUST_08388,2024-05-24,Social Media,45,East
CUST_08389,2024-03-15,Google Ads,60,South
CUST_08390,2024-07-05,Social Media,45,West
CUST_08391,2024-01-10,Direct Organic,5,South
CUST_08392,2024-04-30,Social Media,45,North
CUST_08393,2024-10-15,Email Market,15,North
CUST_08394,2025-04-06,Direct Organic,5,West
CUST_08395,2024-06-13,Direct Organic,5,South
CUST_08396,2025-01-16,Direct Organic,5,West
CUST_08397,2024-09-20,Google Ads,60,North
CUST_08398,2024-06-09,Google Ads,60,East
CUST_08399,2025-01-25,Affiliate,30,East
CUST_08400,2025-02-21,Email Market,15,East
CUST_08401,2024-11-22,Google Ads,60,East
CUST_08402,2025-01-25,Email Market,15,North
CUST_08403,2024-10-23,Google Ads,60,South
CUST_08404,2024-04-27,Google Ads,60,South
CUST_08405,2025-04-28,Google Ads,60,North
CUST_08406,2024-11-06,Social Media,45,South
CUST_08407,2024-09-19,Social Media,45,South
CUST_08408,2024-03-24,Social Media,45,North
CUST_08409,2024-05-25,Google Ads,60,North
CUST_08410,2025-05-07,Google Ads,60,East
CUST_08411,2024-06-19,Google Ads,60,North
CUST_08412,2025-05-03,Email Market,15,North
CUST_08413,2024-11-29,Google Ads,60,East
CUST_08414,2025-02-27,Google Ads,60,North
CUST_08415,2024-11-04,Social Media,45,South
CUST_08416,2024-01-14,Social Media,45,North
CUST_08417,2024-05-28,Direct Organic,5,West
CUST_08418,2025-01-03,Google Ads,60,North
CUST_08419,2024-09-07,Direct Organic,5,North
CUST_08420,2024-02-26,Social Media,45,South
CUST_08421,2024-12-12,Google Ads,60,North
CUST_08422,2024-10-28,Social Media,45,West
CUST_08423,2025-02-13,Social Media,45,East
CUST_08424,2024-12-12,Social Media,45,West
CUST_08425,2025-02-11,Social Media,45,North
CUST_08426,2024-05-12,Social Media,45,West
CUST_08427,2024-06-18,Social Media,45,South
CUST_08428,2024-04-11,Email Market,15,North
CUST_08429,2025-04-20,Social Media,45,North
CUST_08430,2024-04-15,Social Media,45,East
CUST_08431,2024-06-19,Social Media,45,West
CUST_08432,2024-05-07,Google Ads,60,North
CUST_08433,2024-09-06,Social Media,45,West
CUST_08434,2024-02-01,Affiliate,30,West
CUST_08435,2024-08-03,Email Market,15,North
CUST_08436,2024-09-18,Social Media,45,East
CUST_08437,2024-11-25,Google Ads,60,North
CUST_08438,2025-05-08,Social Media,45,West
CUST_08439,2024-08-31,Direct Organic,5,East
CUST_08440,2025-03-26,Google Ads,60,South
CUST_08441,2025-01-25,Social Media,45,West
CUST_08442,2024-10-11,Social Media,45,North
CUST_08443,2024-10-16,Direct Organic,5,West
CUST_08444,2024-09-19,Google Ads,60,North
CUST_08445,2024-12-02,Social Media,45,West
CUST_08446,2024-11-28,Direct Organic,5,South
CUST_08447,2024-11-09,Google Ads,60,East
CUST_08448,2024-03-25,Affiliate,30,South
CUST_08449,2025-02-18,Social Media,45,West
CUST_08450,2024-11-24,Direct Organic,5,North
CUST_08451,2024-02-14,Direct Organic,5,North
CUST_08452,2024-10-29,Social Media,45,North
CUST_08453,2024-11-28,Direct Organic,5,West
CUST_08454,2025-04-09,Google Ads,60,South
CUST_08455,2024-07-18,Email Market,15,South
CUST_08456,2024-07-19,Social Media,45,West
CUST_08457,2024-11-24,Direct Organic,5,West
CUST_08458,2024-06-16,Google Ads,60,North
CUST_08459,2024-08-27,Email Market,15,South
CUST_08460,2025-01-06,Social Media,45,North
CUST_08461,2024-10-12,Email Market,15,West
CUST_08462,2024-07-08,Affiliate,30,West
CUST_08463,2024-03-11,Social Media,45,West
CUST_08464,2024-05-24,Affiliate,30,East
CUST_08465,2024-12-24,Email Market,15,South
CUST_08466,2025-04-30,Social Media,45,South
CUST_08467,2025-01-23,Google Ads,60,North
CUST_08468,2024-07-27,Google Ads,60,North
CUST_08469,2024-12-25,Social Media,45,West
CUST_08470,2025-01-12,Social Media,45,South
CUST_08471,2025-01-19,Social Media,45,West
CUST_08472,2024-07-26,Social Media,45,West
CUST_08473,2025-04-09,Google Ads,60,West
CUST_08474,2024-08-09,Social Media,45,South
CUST_08475,2024-10-13,Affiliate,30,North
CUST_08476,2024-06-11,Direct Organic,5,North
CUST_08477,2024-12-30,Social Media,45,East
CUST_08478,2024-03-12,Direct Organic,5,North
CUST_08479,2024-08-27,Direct Organic,5,North
CUST_08480,2025-02-17,Email Market,15,East
CUST_08481,2024-05-06,Social Media,45,West
CUST_08482,2025-05-01,Social Media,45,West
CUST_08483,2024-03-25,Email Market,15,North
CUST_08484,2024-01-15,Email Market,15,West
CUST_08485,2024-09-04,Direct Organic,5,East
CUST_08486,2025-04-26,Direct Organic,5,East
CUST_08487,2024-11-07,Social Media,45,North
CUST_08488,2025-03-19,Google Ads,60,East
CUST_08489,2024-10-09,Social Media,45,East
CUST_08490,2024-01-02,Social Media,45,South
CUST_08491,2024-03-14,Affiliate,30,North
CUST_08492,2024-03-04,Social Media,45,West
CUST_08493,2024-09-17,Google Ads,60,West
CUST_08494,2024-12-12,Email Market,15,West
CUST_08495,2024-11-19,Social Media,45,North
CUST_08496,2024-08-26,Email Market,15,South
CUST_08497,2025-01-31,Email Market,15,North
CUST_08498,2024-12-02,Google Ads,60,East
CUST_08499,2024-12-06,Social Media,45,West
CUST_08500,2024-10-05,Social Media,45,North
CUST_08501,2024-12-18,Google Ads,60,West
CUST_08502,2025-03-09,Social Media,45,East
CUST_08503,2025-01-14,Social Media,45,North
CUST_08504,2025-04-07,Email Market,15,North
CUST_08505,2025-04-06,Social Media,45,North
CUST_08506,2024-07-19,Direct Organic,5,South
CUST_08507,2025-05-06,Social Media,45,North
CUST_08508,2024-10-19,Google Ads,60,East
CUST_08509,2024-10-12,Affiliate,30,East
CUST_08510,2024-08-08,Social Media,45,South
CUST_08511,2025-02-10,Social Media,45,North
CUST_08512,2024-06-10,Direct Organic,5,East
CUST_08513,2025-03-23,Direct Organic,5,North
CUST_08514,2024-07-01,Direct Organic,5,West
CUST_08515,2025-03-30,Social Media,45,South
CUST_08516,2025-01-07,Social Media,45,North
CUST_08517,2024-09-21,Email Market,15,East
CUST_08518,2025-05-12,Email Market,15,West
CUST_08519,2024-05-11,Google Ads,60,North
CUST_08520,2024-11-17,Affiliate,30,South
CUST_08521,2024-04-29,Google Ads,60,East
CUST_08522,2025-01-14,Google Ads,60,North
CUST_08523,2024-08-06,Social Media,45,North
CUST_08524,2025-02-20,Google Ads,60,East
CUST_08525,2024-06-08,Google Ads,60,East
CUST_08526,2024-10-26,Social Media,45,West
CUST_08527,2024-04-18,Google Ads,60,North
CUST_08528,2024-08-25,Direct Organic,5,North
CUST_08529,2024-10-19,Direct Organic,5,South
CUST_08530,2025-04-19,Direct Organic,5,West
CUST_08531,2025-04-20,Affiliate,30,East
CUST_08532,2024-03-07,Social Media,45,North
CUST_08533,2024-11-11,Google Ads,60,North
CUST_08534,2024-07-05,Direct Organic,5,West
CUST_08535,2024-02-05,Google Ads,60,South
CUST_08536,2024-02-18,Social Media,45,North
CUST_08537,2024-09-12,Social Media,45,North
CUST_08538,2025-03-10,Affiliate,30,West
CUST_08539,2024-04-16,Google Ads,60,West
CUST_08540,2024-01-08,Affiliate,30,North
CUST_08541,2024-08-23,Google Ads,60,North
CUST_08542,2024-06-26,Direct Organic,5,North
CUST_08543,2024-08-29,Affiliate,30,North
CUST_08544,2024-02-10,Direct Organic,5,South
CUST_08545,2024-12-22,Google Ads,60,North
CUST_08546,2024-09-01,Google Ads,60,East
CUST_08547,2024-04-22,Affiliate,30,South
CUST_08548,2024-12-30,Google Ads,60,West
CUST_08549,2024-09-12,Google Ads,60,East
CUST_08550,2024-06-14,Social Media,45,North
CUST_08551,2024-12-07,Affiliate,30,North
CUST_08552,2024-03-18,Social Media,45,West
CUST_08553,2024-07-25,Direct Organic,5,West
CUST_08554,2024-11-06,Google Ads,60,South
CUST_08555,2024-12-31,Google Ads,60,North
CUST_08556,2024-07-14,Direct Organic,5,West
CUST_08557,2025-02-05,Social Media,45,North
CUST_08558,2024-11-16,Google Ads,60,North
CUST_08559,2024-03-04,Direct Organic,5,West
CUST_08560,2024-05-19,Affiliate,30,West
CUST_08561,2025-01-08,Social Media,45,East
CUST_08562,2025-02-28,Affiliate,30,North
CUST_08563,2024-02-11,Direct Organic,5,South
CUST_08564,2025-01-07,Affiliate,30,East
CUST_08565,2025-03-19,Google Ads,60,West
CUST_08566,2024-11-01,Google Ads,60,South
CUST_08567,2024-07-27,Affiliate,30,West
CUST_08568,2025-04-11,Affiliate,30,North
CUST_08569,2025-02-23,Google Ads,60,North
CUST_08570,2024-10-30,Social Media,45,North
CUST_08571,2025-03-30,Google Ads,60,East
CUST_08572,2024-03-13,Google Ads,60,East
CUST_08573,2025-01-26,Social Media,45,East
CUST_08574,2024-06-01,Social Media,45,North
CUST_08575,2024-05-14,Affiliate,30,West
CUST_08576,2024-12-27,Social Media,45,North
CUST_08577,2024-09-20,Direct Organic,5,North
CUST_08578,2024-08-03,Social Media,45,East
CUST_08579,2024-07-27,Social Media,45,North
CUST_08580,2024-07-22,Social Media,45,South
CUST_08581,2024-04-19,Social Media,45,South
CUST_08582,2024-01-31,Direct Organic,5,North
CUST_08583,2024-01-12,Affiliate,30,North
CUST_08584,2024-05-06,Social Media,45,South
CUST_08585,2024-11-08,Google Ads,60,North
CUST_08586,2024-07-12,Google Ads,60,North
CUST_08587,2024-05-19,Affiliate,30,East
CUST_08588,2024-01-27,Direct Organic,5,North
CUST_08589,2024-02-15,Google Ads,60,East
CUST_08590,2024-05-14,Direct Organic,5,East
CUST_08591,2024-11-12,Affiliate,30,West
CUST_08592,2025-03-17,Social Media,45,West
CUST_08593,2024-02-27,Google Ads,60,North
CUST_08594,2024-01-13,Affiliate,30,North
CUST_08595,2025-03-12,Direct Organic,5,East
CUST_08596,2024-04-09,Google Ads,60,West
CUST_08597,2025-03-24,Google Ads,60,North
CUST_08598,2024-02-18,Social Media,45,South
CUST_08599,2024-10-17,Google Ads,60,West
CUST_08600,2024-04-03,Direct Organic,5,West
CUST_08601,2024-04-04,Google Ads,60,East
CUST_08602,2024-05-24,Direct Organic,5,North
CUST_08603,2024-03-12,Affiliate,30,North
CUST_08604,2025-03-26,Social Media,45,North
CUST_08605,2025-01-13,Google Ads,60,North
CUST_08606,2024-01-10,Google Ads,60,West
CUST_08607,2024-06-10,Direct Organic,5,North
CUST_08608,2024-08-01,Social Media,45,North
CUST_08609,2024-01-04,Direct Organic,5,North
CUST_08610,2024-08-11,Affiliate,30,East
CUST_08611,2025-01-15,Google Ads,60,South
CUST_08612,2024-01-29,Affiliate,30,East
CUST_08613,2024-10-28,Email Market,15,West
CUST_08614,2024-07-21,Social Media,45,South
CUST_08615,2025-03-05,Social Media,45,North
CUST_08616,2024-03-17,Email Market,15,West
CUST_08617,2024-02-28,Email Market,15,West
CUST_08618,2025-03-20,Social Media,45,North
CUST_08619,2024-07-14,Social Media,45,North
CUST_08620,2024-11-17,Social Media,45,West
CUST_08621,2025-02-21,Email Market,15,North
CUST_08622,2024-04-16,Social Media,45,South
CUST_08623,2024-12-07,Google Ads,60,West
CUST_08624,2025-01-23,Affiliate,30,North
CUST_08625,2024-01-09,Social Media,45,East
CUST_08626,2024-01-20,Direct Organic,5,North
CUST_08627,2024-05-28,Social Media,45,North
CUST_08628,2025-01-17,Affiliate,30,East
CUST_08629,2024-01-17,Social Media,45,North
CUST_08630,2024-01-12,Direct Organic,5,East
CUST_08631,2025-04-20,Direct Organic,5,North
CUST_08632,2024-03-22,Social Media,45,North
CUST_08633,2024-03-07,Social Media,45,North
CUST_08634,2024-05-12,Google Ads,60,West
CUST_08635,2025-03-19,Social Media,45,North
CUST_08636,2024-02-22,Affiliate,30,North
CUST_08637,2025-03-11,Affiliate,30,South
CUST_08638,2024-07-24,Google Ads,60,East
CUST_08639,2025-03-07,Direct Organic,5,North
CUST_08640,2025-04-18,Direct Organic,5,West
CUST_08641,2025-02-06,Affiliate,30,West
CUST_08642,2024-08-20,Google Ads,60,South
CUST_08643,2025-02-04,Social Media,45,South
CUST_08644,2024-02-23,Social Media,45,West
CUST_08645,2025-05-01,Google Ads,60,South
CUST_08646,2025-05-04,Google Ads,60,West
CUST_08647,2024-03-08,Google Ads,60,North
CUST_08648,2025-05-04,Social Media,45,South
CUST_08649,2024-10-17,Direct Organic,5,West
CUST_08650,2024-12-09,Social Media,45,North
CUST_08651,2024-06-17,Social Media,45,North
CUST_08652,2025-01-31,Google Ads,60,East
CUST_08653,2024-06-09,Social Media,45,West
CUST_08654,2024-01-15,Google Ads,60,North
CUST_08655,2024-07-09,Google Ads,60,West
CUST_08656,2024-01-15,Google Ads,60,East
CUST_08657,2024-10-13,Google Ads,60,West
CUST_08658,2024-12-28,Social Media,45,East
CUST_08659,2025-02-15,Social Media,45,East
CUST_08660,2024-01-10,Affiliate,30,West
CUST_08661,2024-02-26,Google Ads,60,North
CUST_08662,2024-07-17,Google Ads,60,West
CUST_08663,2024-06-09,Social Media,45,North
CUST_08664,2024-09-19,Google Ads,60,North
CUST_08665,2025-01-23,Google Ads,60,East
CUST_08666,2025-04-18,Google Ads,60,North
CUST_08667,2025-01-15,Direct Organic,5,West
CUST_08668,2024-09-09,Social Media,45,West
CUST_08669,2024-04-28,Social Media,45,North
CUST_08670,2024-03-20,Affiliate,30,North
CUST_08671,2024-05-03,Email Market,15,South
CUST_08672,2024-11-08,Social Media,45,West
CUST_08673,2024-03-12,Google Ads,60,West
CUST_08674,2025-04-14,Social Media,45,North
CUST_08675,2025-04-26,Social Media,45,West
CUST_08676,2024-06-16,Social Media,45,North
CUST_08677,2024-10-10,Social Media,45,North
CUST_08678,2025-05-08,Direct Organic,5,North
CUST_08679,2024-02-05,Google Ads,60,North
CUST_08680,2024-11-07,Social Media,45,East
CUST_08681,2024-06-23,Social Media,45,South
CUST_08682,2024-07-17,Affiliate,30,West
CUST_08683,2024-04-25,Social Media,45,East
CUST_08684,2025-02-27,Direct Organic,5,North
CUST_08685,2024-11-10,Social Media,45,South
CUST_08686,2025-03-02,Google Ads,60,North
CUST_08687,2024-08-07,Social Media,45,South
CUST_08688,2025-01-13,Social Media,45,North
CUST_08689,2024-03-06,Social Media,45,North
CUST_08690,2024-09-21,Social Media,45,North
CUST_08691,2024-05-13,Google Ads,60,West
CUST_08692,2024-04-28,Direct Organic,5,South
CUST_08693,2024-05-01,Social Media,45,West
CUST_08694,2024-11-16,Social Media,45,South
CUST_08695,2025-01-21,Google Ads,60,West
CUST_08696,2025-04-02,Direct Organic,5,North
CUST_08697,2025-02-24,Email Market,15,West
CUST_08698,2025-01-17,Google Ads,60,North
CUST_08699,2025-05-06,Google Ads,60,North
CUST_08700,2024-03-27,Google Ads,60,West
CUST_08701,2024-10-15,Email Market,15,West
CUST_08702,2024-05-16,Affiliate,30,West
CUST_08703,2024-02-22,Social Media,45,North
CUST_08704,2024-07-23,Social Media,45,East
CUST_08705,2024-12-13,Social Media,45,North
CUST_08706,2024-02-20,Google Ads,60,North
CUST_08707,2024-11-22,Direct Organic,5,West
CUST_08708,2025-02-13,Google Ads,60,South
CUST_08709,2025-02-03,Social Media,45,West
CUST_08710,2024-02-09,Direct Organic,5,North
CUST_08711,2024-09-06,Affiliate,30,West
CUST_08712,2024-08-05,Social Media,45,East
CUST_08713,2024-06-27,Direct Organic,5,South
CUST_08714,2024-02-08,Google Ads,60,North
CUST_08715,2024-07-01,Affiliate,30,West
CUST_08716,2024-08-11,Affiliate,30,West
CUST_08717,2024-06-12,Google Ads,60,South
CUST_08718,2024-08-21,Direct Organic,5,East
CUST_08719,2025-01-11,Affiliate,30,South
CUST_08720,2024-07-11,Google Ads,60,East
CUST_08721,2025-05-11,Social Media,45,West
CUST_08722,2024-03-25,Direct Organic,5,North
CUST_08723,2025-04-05,Social Media,45,East
CUST_08724,2024-08-30,Google Ads,60,North
CUST_08725,2025-04-18,Affiliate,30,South
CUST_08726,2024-06-21,Direct Organic,5,West
CUST_08727,2025-01-27,Google Ads,60,North
CUST_08728,2024-02-06,Social Media,45,North
CUST_08729,2024-03-27,Google Ads,60,West
CUST_08730,2024-05-08,Social Media,45,South
CUST_08731,2024-07-12,Social Media,45,South
CUST_08732,2024-11-14,Direct Organic,5,North
CUST_08733,2024-02-12,Social Media,45,North
CUST_08734,2025-02-15,Google Ads,60,North
CUST_08735,2024-12-21,Google Ads,60,East
CUST_08736,2024-06-07,Email Market,15,South
CUST_08737,2024-04-14,Google Ads,60,South
CUST_08738,2025-03-28,Social Media,45,North
CUST_08739,2024-08-16,Social Media,45,North
CUST_08740,2024-08-04,Google Ads,60,North
CUST_08741,2024-09-20,Google Ads,60,East
CUST_08742,2025-02-21,Google Ads,60,North
CUST_08743,2025-05-01,Google Ads,60,West
CUST_08744,2024-02-18,Social Media,45,North
CUST_08745,2024-12-17,Google Ads,60,North
CUST_08746,2025-03-17,Google Ads,60,South
CUST_08747,2024-05-02,Social Media,45,North
CUST_08748,2025-04-03,Social Media,45,West
CUST_08749,2024-10-29,Social Media,45,West
CUST_08750,2024-01-25,Social Media,45,North
CUST_08751,2024-05-10,Direct Organic,5,East
CUST_08752,2025-03-04,Social Media,45,East
CUST_08753,2025-01-04,Social Media,45,West
CUST_08754,2025-03-11,Social Media,45,North
CUST_08755,2024-08-11,Email Market,15,North
CUST_08756,2025-05-14,Affiliate,30,South
CUST_08757,2024-04-08,Social Media,45,South
CUST_08758,2024-12-17,Social Media,45,West
CUST_08759,2024-10-16,Social Media,45,West
CUST_08760,2025-04-29,Google Ads,60,North
CUST_08761,2025-05-14,Social Media,45,West
CUST_08762,2024-07-15,Direct Organic,5,West
CUST_08763,2024-04-18,Google Ads,60,West
CUST_08764,2024-12-13,Affiliate,30,West
CUST_08765,2024-08-07,Social Media,45,East
CUST_08766,2024-09-20,Affiliate,30,North
CUST_08767,2025-02-14,Direct Organic,5,West
CUST_08768,2024-07-26,Social Media,45,North
CUST_08769,2024-11-14,Google Ads,60,North
CUST_08770,2024-03-22,Social Media,45,South
CUST_08771,2024-01-25,Social Media,45,East
CUST_08772,2024-07-04,Social Media,45,South
CUST_08773,2025-03-07,Google Ads,60,West
CUST_08774,2025-01-19,Google Ads,60,South
CUST_08775,2024-01-08,Email Market,15,North
CUST_08776,2024-05-03,Social Media,45,North
CUST_08777,2024-05-28,Email Market,15,South
CUST_08778,2024-04-07,Social Media,45,North
CUST_08779,2024-08-03,Direct Organic,5,South
CUST_08780,2024-04-10,Social Media,45,North
CUST_08781,2024-08-05,Social Media,45,West
CUST_08782,2025-01-01,Affiliate,30,South
CUST_08783,2025-04-06,Social Media,45,East
CUST_08784,2025-02-16,Direct Organic,5,North
CUST_08785,2025-02-17,Google Ads,60,North
CUST_08786,2024-09-15,Google Ads,60,East
CUST_08787,2025-01-25,Google Ads,60,East
CUST_08788,2024-12-21,Direct Organic,5,North
CUST_08789,2024-01-11,Social Media,45,North
CUST_08790,2025-02-19,Direct Organic,5,West
CUST_08791,2024-02-28,Affiliate,30,North
CUST_08792,2024-09-06,Social Media,45,North
CUST_08793,2024-05-19,Social Media,45,North
CUST_08794,2024-11-30,Direct Organic,5,West
CUST_08795,2024-02-07,Google Ads,60,West
CUST_08796,2024-05-01,Google Ads,60,North
CUST_08797,2025-02-11,Social Media,45,North
CUST_08798,2024-03-05,Google Ads,60,South
CUST_08799,2024-05-25,Social Media,45,North
CUST_08800,2024-10-28,Google Ads,60,North
CUST_08801,2024-05-04,Direct Organic,5,North
CUST_08802,2024-11-07,Social Media,45,North
CUST_08803,2024-07-09,Google Ads,60,West
CUST_08804,2024-09-19,Email Market,15,East
CUST_08805,2025-05-04,Direct Organic,5,West
CUST_08806,2024-12-26,Affiliate,30,South
CUST_08807,2025-03-25,Google Ads,60,West
CUST_08808,2024-10-22,Direct Organic,5,West
CUST_08809,2024-06-30,Social Media,45,North
CUST_08810,2024-06-07,Social Media,45,North
CUST_08811,2024-12-18,Social Media,45,West
CUST_08812,2024-11-03,Google Ads,60,West
CUST_08813,2025-04-22,Affiliate,30,West
CUST_08814,2024-10-13,Social Media,45,East
CUST_08815,2024-06-10,Direct Organic,5,South
CUST_08816,2024-09-19,Direct Organic,5,North
CUST_08817,2024-08-04,Google Ads,60,South
CUST_08818,2025-02-03,Google Ads,60,West
CUST_08819,2025-02-09,Google Ads,60,West
CUST_08820,2025-04-28,Social Media,45,North
CUST_08821,2024-06-29,Social Media,45,South
