CustomerID,recency,frequency,monetary,T,predicted_clv
CUST_06920,69,4,1032.996,99,1113.7784295230697
CUST_06921,4,21,3921.962,34,3976.5487925322404
CUST_06922,25,50,7890.016,55,7935.711690163892
CUST_06923,187,11,1860.034,217,1910.229466721347
CUST_06924,24,31,4863.868,54,4909.500059932431
CUST_06925,71,19,2996.151,101,3042.345281277992
CUST_06926,13,36,6923.876,43,6979.706111097592
CUST_06927,8,114,43269.609,38,43379.0524921188
CUST_06928,28,38,6076.737,58,6123.1469850866615
CUST_06929,83,20,3071.02,113,3115.963010366387
CUST_06930,11,14,1281.588,41,1308.6716783530583
CUST_06931,25,47,8412.087,55,8463.931140882378
CUST_06932,4,19,3042.288,34,3089.191261046467
CUST_06933,21,58,9662.133,51,9710.323971028785
CUST_06934,46,13,1557.714,76,1593.174036830222
CUST_06935,53,21,4369.524,83,4430.324300703507
CUST_06936,128,2,160.61,158,189.25029205308246
CUST_06937,143,3,980.95,173,1085.997050116543
CUST_06938,28,24,3273.148,58,3312.9607978626254
CUST_06939,5,109,21358.984,35,21415.50615577291
CUST_06940,58,11,1387.868,88,1425.3892518209934
CUST_06941,11,75,9706.188,41,9743.583200660969
CUST_06942,21,48,26305.019,51,26463.612830947804
CUST_06943,27,14,1466.772,57,1497.7390017284654
CUST_06944,18,40,5588.236,48,5628.771530001465
CUST_06945,2,81,12936.474,32,12982.597733584824
CUST_06946,49,41,5719.253,79,5759.718245840822
CUST_06948,240,7,951.14,270,992.31168803627
CUST_06949,151,17,2268.996,181,2308.2071216692248
CUST_06950,420,3,399.556,450,442.9685176622769
CUST_06951,407,3,329.239,437,365.19709704805206
CUST_06952,114,24,4363.888,144,4416.927755108816
CUST_06953,27,5,444.36,57,472.0818235452997
CUST_06954,28,16,2732.981,58,2783.1789860429003
CUST_06955,54,14,2124.658,84,2169.4209240659957
CUST_06956,169,17,2458.216,199,2500.682804310405
CUST_06957,18,17,4177.435,48,4249.482353167225
CUST_06958,14,29,5340.425,44,5394.008267333424
CUST_06959,27,34,4410.024,57,4447.724285307286
CUST_06960,21,51,22367.522,51,22494.407377883537
CUST_06961,14,37,6162.162,44,6210.505226936683
CUST_06962,29,66,11349.017,59,11398.722717115472
CUST_06963,645,1,111.3,675,160.23809265225518
CUST_06964,6,91,13088.724,36,13130.245744797416
CUST_06965,96,20,3573.011,126,3625.2766973196653
CUST_06966,8,33,4274.426,38,4312.086817878609
CUST_06967,65,31,6783.543,95,6847.14838295644
CUST_06968,14,41,7762.172,44,7817.06633903446
CUST_06969,11,32,5851.177,41,5904.322506300698
CUST_06970,134,21,6690.7,164,6783.725212655251
CUST_06971,5,80,12441.067,35,12485.98225080732
CUST_06972,192,6,984.316,222,1034.365051587498
CUST_06973,11,32,4413.406,41,4453.51458461572
CUST_06974,13,24,3069.853,43,3107.2005226610518
CUST_06975,7,94,15879.037,37,15927.79142840145
CUST_06976,39,41,5396.139,69,5434.322098571073
CUST_06977,62,35,4790.808,92,4830.576551770209
CUST_06978,109,13,1723.658,139,1762.8716321829918
CUST_06979,5,133,30956.009,35,31023.103667239095
CUST_06980,11,7,799.124,41,833.7835525359899
CUST_06981,60,14,1735.182,90,1771.7775810182154
CUST_06982,18,17,2821.903,48,2870.6273323345195
CUST_06983,47,43,5438.787,77,5475.469301562074
CUST_06984,801,1,82.53,831,119.85624599504236
CUST_06985,4,76,10947.958,34,10989.575454758753
CUST_06986,95,5,1096.108,125,1163.5991444446217
CUST_06987,36,20,13994.768,66,14199.058861145586
CUST_06988,10,38,11253.934,40,11339.819251845653
CUST_06989,91,7,1294.758,121,1350.6497633989636
CUST_06990,23,161,28715.428,53,28766.82424215877
CUST_06991,84,28,5646.568,114,5705.261427083178
CUST_06992,38,18,3631.238,68,3690.3505560922003
CUST_06993,25,83,19937.328,55,20006.675035700307
CUST_06994,5,40,6517.056,35,6564.316959225405
CUST_06995,3,24,4731.222,33,4788.7162640780225
CUST_06996,12,37,5688.398,42,5733.030458796709
CUST_06997,2,150,26707.7,32,26759.0163166605
CUST_06998,19,12,2079.294,49,2130.5868460779666
CUST_07000,17,22,3535.656,47,3582.6126292883378
CUST_07001,84,33,5904.978,114,5956.9718051004575
CUST_07002,50,39,5241.937,80,5280.947357885757
CUST_07003,17,22,4491.371,47,4550.984743845063
CUST_07004,21,3,507.953,51,562.8568615950403
CUST_07005,19,63,9502.603,49,9546.220271608272
CUST_07006,3,31,4300.024,33,4340.376963029492
CUST_07007,15,18,2839.351,45,2885.6077379233298
CUST_07008,99,7,748.216,129,780.6947308195373
CUST_07009,9,82,10612.265,39,10649.645234562744
CUST_07010,360,9,1164.15,390,1202.9007723018292
CUST_07011,2,60,9666.661,32,9713.259674744408
CUST_07012,21,4,890.32,51,960.0513281230552
CUST_07013,20,36,4705.045,50,4743.009424537781
CUST_07014,161,3,374.772,191,415.5571251326902
CUST_07015,9,160,24625.344,39,24669.698135264625
CUST_07016,39,19,2544.308,69,2583.5588834513715
CUST_07017,4,76,13219.02,34,13269.262806490175
CUST_07018,87,16,3866.977,117,3937.9280757149913
CUST_07019,111,7,1056.71,141,1102.404147150867
CUST_07020,59,16,1973.319,89,2009.6145264165166
CUST_07021,99,11,2174.235,129,2232.8644729731864
CUST_07022,16,89,25196.658,46,25278.362311566194
CUST_07023,2,64,11816.167,32,11869.541402916158
CUST_07024,3,10,1662.333,33,1711.8433991005934
CUST_07025,4,31,5494.976,34,5546.516928854012
CUST_07026,42,9,1106.61,72,1143.4616858603902
CUST_07027,9,116,18537.507,39,18583.59835015685
CUST_07028,138,3,460.55,168,510.4285917402954
CUST_07029,4,116,20663.95,34,20715.3256661256
CUST_07030,32,37,4868.195,62,4906.403198699464
CUST_07031,4,18,2883.889,34,2930.868786072378
CUST_07032,647,2,130.76,677,154.38793678748883
CUST_07033,8,11,1161.031,38,1192.4633320653322
CUST_07034,6,23,9052.22,36,9166.951695394904
CUST_07035,67,23,4784.785,97,4845.48879762963
CUST_07036,15,19,2408.51,45,2445.674097691585
CUST_07037,14,41,28802.335,44,29005.835560199535
CUST_07038,26,37,6392.828,56,6442.977924034342
CUST_07039,29,32,4457.586,59,4498.095184711315
CUST_07040,255,4,459.154,285,495.4889672337771
CUST_07041,12,19,3336.12,42,3387.5385295582983
CUST_07042,18,34,15764.785,48,15899.3359963938
CUST_07044,2,129,22856.322,32,22907.40659437114
CUST_07045,96,5,1410.648,126,1497.3322101627716
CUST_07046,4,158,36614.598,34,36681.374157968974
CUST_07047,39,37,12290.307,69,12386.649072824388
CUST_07048,28,43,6101.417,58,6142.560296591711
CUST_07049,38,35,5661.302,68,5708.281554268287
CUST_07050,462,1,74.53,492,108.62736962181668
CUST_07051,3,32,4949.539,33,4994.508945662599
CUST_07052,316,2,425.61,346,498.748588380798
CUST_07053,44,39,6445.048,74,6492.994913651719
CUST_07054,18,14,3129.78,48,3195.6204132537014
CUST_07055,65,10,1053.342,95,1084.8223359946805
CUST_07056,6,103,22774.13,36,22837.915732974794
CUST_07057,45,8,1877.686,75,1948.0647128328972
CUST_07058,4,2,269.95,34,316.95045703599726
CUST_07059,6,62,9497.973,36,9542.27548035547
CUST_07060,5,19,2770.598,35,2813.326245044195
CUST_07061,7,38,6323.533,37,6371.824763573178
CUST_07062,20,44,6356.812,50,6398.694121149832
CUST_07063,64,68,11367.57,94,11415.886364060712
CUST_07064,4,102,19366.789,34,19421.568961131783
CUST_07065,8,111,19657.924,38,19709.006965456276
CUST_07066,22,74,10728.675,52,10770.566218958127
CUST_07067,46,3,155.89,76,173.47108495915091
CUST_07068,30,34,10416.036,60,10504.964711250741
CUST_07069,53,52,9034.565,83,9084.85774584715
CUST_07070,3,39,7554.835,33,7611.025270593713
CUST_07071,27,42,13278.063,57,13369.66596038442
CUST_07072,81,37,7813.765,111,7875.044447908065
CUST_07073,60,22,3224.028,90,3266.857550300268
CUST_07074,392,4,536.987,422,579.3505941595903
CUST_07075,9,119,18600.39,39,18645.468887080362
CUST_07076,22,31,15715.782,52,15863.01717282955
CUST_07077,76,15,1857.629,106,1894.1303883568482
CUST_07078,6,47,7537.648,36,7584.109294320917
CUST_07079,4,43,6975.977,34,7023.008058711022
CUST_07080,51,20,4439.369,81,4504.272510394937
CUST_07081,2,10,1194.127,32,1229.7754804079245
CUST_07082,4,105,17978.297,34,18027.694579492716
CUST_07083,27,23,3094.908,57,3134.2170952400475
CUST_07084,76,13,1739.809,106,1779.3879621650494
CUST_07085,101,4,766.53,131,826.6730593020355
CUST_07086,31,35,5274.407,61,5318.181591555743
CUST_07087,44,37,4932.376,74,4971.086897954772
CUST_07088,4,48,6514.897,34,6554.2206492378255
CUST_07089,6,71,11208.071,36,11253.688925284938
CUST_07090,26,55,9600.3,56,9650.808410024503
CUST_07091,54,12,2229.894,84,2284.884211552421
CUST_07092,28,27,3718.968,58,3759.108647341885
CUST_07093,13,30,4954.249,43,5002.29153849207
CUST_07094,14,80,14251.553,44,14302.99931776612
CUST_07095,28,19,2540.83,58,2580.0274375915465
CUST_07096,52,64,12124.729,82,12179.496024941736
CUST_07097,2,360,77685.978,32,77748.08748282718
CUST_07099,17,35,4842.627,47,4882.824810258434
CUST_07100,41,12,1588.58,71,1627.8253759489387
CUST_07102,130,4,982.36,160,1059.2203713598808
CUST_07103,81,25,2981.164,111,3015.9682641008253
CUST_07104,18,45,7128.434,48,7174.341816029299
CUST_07105,16,38,16256.015,46,16380.040288206079
CUST_07106,20,7,845.572,50,882.2213145986478
CUST_07107,11,29,4496.732,41,4541.865800061093
CUST_07108,3,114,39052.452,33,39151.23132667764
CUST_07109,269,7,1425.452,299,1486.9424966709455
CUST_07110,6,65,8797.572,36,8836.708417816977
CUST_07111,5,108,17747.429,35,17794.83443187293
CUST_07112,39,27,4278.587,69,4324.751770808901
CUST_07113,17,58,9996.775,47,10046.63331829302
CUST_07114,35,68,11117.368,65,11164.621843425703
CUST_07115,28,38,7688.472,58,7747.171196617496
CUST_07116,4,78,10568.158,34,10607.299058233606
CUST_07117,181,11,15250.087,211,15659.707773179505
CUST_07118,53,17,2363.144,83,2403.97501390737
CUST_07119,15,30,3821.369,45,3858.447751748804
CUST_07120,4,1,133.94,34,192.01581278848386
CUST_07122,39,30,5675.031,69,5730.049122963846
CUST_07123,11,23,3968.246,41,4018.6119985504743
CUST_07124,6,16,2299.458,36,2341.722147040017
CUST_07125,7,63,10237.453,37,10284.439729671614
CUST_07126,6,129,38246.791,36,38332.25880423495
CUST_07127,98,13,1791.012,128,1831.7491561512609
CUST_07128,516,4,627.588,546,676.9691783219071
CUST_07129,62,22,4301.112,92,4358.206028282947
CUST_07130,8,27,5351.993,38,5409.712650600749
CUST_07131,13,19,3866.5,43,3926.0687926790797
CUST_07132,162,5,837.5,192,889.2110200113563
CUST_07133,44,5,368.2,74,391.2745803167936
CUST_07134,31,28,4175.558,61,4218.987867112469
CUST_07135,18,20,2483.079,48,2519.4455460672316
CUST_07136,30,39,6633.315,60,6682.660337026113
CUST_07137,16,33,4667.662,46,4708.779467260641
CUST_07138,13,13,2204.678,43,2254.772136669983
CUST_07139,35,36,6313.168,65,6364.080784042233
CUST_07140,285,13,1752.088,315,1791.9447088587333
CUST_07141,9,88,17265.727,39,17322.362531836367
CUST_07142,823,1,563.652,853,795.1636782999279
CUST_07143,184,5,922.522,214,979.4210178287675
CUST_07144,83,29,4696.954,113,4744.092995358672
CUST_07145,20,26,4819.518,50,4873.527613047951
CUST_07146,18,80,11830.686,48,11873.399389438946
CUST_07147,91,11,1569.092,121,1611.4777950560035
CUST_07148,28,33,5964.278,58,6016.793067925719
CUST_07149,202,19,2620.867,232,2661.294353141526
CUST_07151,8,81,12128.265,38,12171.509358284533
CUST_07153,76,8,1226.753,106,1272.862308924375
CUST_07154,64,19,3538.832,94,3593.3655718633245
CUST_07155,10,20,14657.747,40,14871.70892631129
CUST_07156,22,66,8980.975,52,9020.318400313407
CUST_07157,6,116,23144.335,36,23201.8745454603
CUST_07158,6,79,34663.053,36,34789.71990624926
CUST_07159,3,27,5518.056,33,5577.5632668455555
CUST_07160,103,10,1791.4,133,1844.7316151036064
CUST_07161,26,50,16970.419,56,17068.638362471716
CUST_07162,410,5,743.78,440,789.7722747989667
CUST_07163,25,6,1350.392,55,1418.868451038815
CUST_07164,10,45,8973.529,40,9031.302844674456
CUST_07165,161,17,2832.888,191,2881.8013381151627
CUST_07166,79,7,1109.05,109,1156.9863135812732
CUST_07167,436,3,581.242,466,643.9153488086007
CUST_07168,4,35,5268.974,34,5312.7035856434995
CUST_07169,53,15,2369.245,83,2415.745795892211
CUST_07170,75,21,2611.591,105,2647.9858975190577
CUST_07171,274,2,192.67,304,226.69374631823928
CUST_07172,8,45,7903.159,38,7954.049166012426
CUST_07173,5,54,11112.573,35,11172.117755762962
CUST_07174,185,9,15381.06,215,15889.034634313603
CUST_07175,2,41,7330.683,32,7382.529741458135
CUST_07176,41,8,1718.84,71,1783.2962941918802
CUST_07177,36,44,7963.847,66,8016.300589529709
CUST_07178,39,31,4536.884,69,4579.454609918401
CUST_07179,8,36,5191.777,38,5233.6605158749
CUST_07180,127,13,1988.495,157,2033.6991526744919
CUST_07181,47,19,3618.338,77,3674.0933276227443
CUST_07182,16,14,3236.335,46,3304.409880174529
CUST_07183,112,12,1784.542,142,1828.5984193294507
CUST_07184,6,130,19987.15,36,20031.480282619486
CUST_07185,23,12,1633.45,53,1673.79697481241
CUST_07186,58,31,18306.582,88,18478.074031563767
CUST_07187,11,5,978.908,41,1039.2476619553765
CUST_07188,10,79,11706.46,40,11749.262219855607
CUST_07189,61,19,2004.683,91,2035.6415539205607
CUST_07190,6,69,12736.454,36,12789.795768006308
CUST_07191,5,44,6721.947,35,6766.231068280347
CUST_07192,14,15,2775.155,44,2829.5892059354455
CUST_07193,6,69,14474.459,36,14535.07405478293
CUST_07194,21,52,7516.789,51,7558.642032548837
CUST_07195,8,108,17545.704,38,17592.570903063923
CUST_07196,26,28,5322.55,56,5377.881336971901
CUST_07197,81,23,4750.973,111,4811.248720510884
CUST_07198,23,14,1944.392,53,1985.3747315461712
CUST_07199,26,29,3669.554,56,3706.403728201552
CUST_07200,4,34,4059.652,34,4094.3637787817142
CUST_07201,65,7,978.088,95,1020.4140995946688
CUST_07202,10,28,4529.286,40,4576.386235458924
CUST_07204,2,35,5748.814,32,5796.518486606261
CUST_07205,21,22,3309.782,51,3353.7472426371023
CUST_07206,100,39,6181.967,130,6227.959781383403
CUST_07207,198,4,827.44,228,892.3008996274924
CUST_07208,117,8,1042.662,147,1081.9076550077295
CUST_07209,93,12,2136.847,123,2189.5528240006183
CUST_07210,28,44,15617.625,58,15720.427008894316
CUST_07211,12,39,7001.923,42,7054.006310453153
CUST_07212,26,52,11957.436,56,12023.981600845482
CUST_07213,8,86,23035.788,38,23113.102660643755
CUST_07214,36,82,13243.548,66,13290.187881986412
CUST_07215,192,9,1119.663,222,1156.945495302867
CUST_07216,25,18,13548.471,55,13768.583981893258
CUST_07217,23,16,3251.039,53,3310.717887324161
CUST_07218,4,219,39827.336,34,39879.711884325014
CUST_07219,220,2,334.7,250,392.57315396890135
CUST_07220,2,94,14282.487,32,14326.342508326623
CUST_07221,4,25,22564.643,34,22827.31832801458
CUST_07222,31,52,8859.466,61,8908.785094031058
CUST_07223,2,254,39958.229,32,40003.52790593397
CUST_07224,282,5,664.617,312,705.7787900865425
CUST_07225,59,52,7747.38,89,7790.515252012824
CUST_07226,12,17,2528.266,42,2571.9380710317596
CUST_07227,19,44,9775.09,49,9839.458387964574
CUST_07228,6,240,37879.162,36,37924.612531623694
CUST_07229,10,151,42801.133,40,42882.81421995434
CUST_07230,9,37,6995.547,39,7050.417735371963
CUST_07231,89,11,1737.96,119,1784.878669769119
CUST_07232,25,22,3435.616,55,3481.247738771547
CUST_07233,107,11,1796.97,137,1845.472658072533
CUST_07234,2,75,13204.326,32,13255.184735033896
CUST_07235,14,103,17474.401,44,17523.349746673946
CUST_07236,2,14,9632.492,32,9834.694806943984
CUST_07237,2,138,27698.115,32,27755.97096347459
CUST_07238,49,39,16640.425,79,16764.101879644473
CUST_07239,245,7,1125.998,275,1174.660340265693
CUST_07240,4,19,2241.107,34,2275.6986430416955
CUST_07241,17,54,18139.502,47,18236.665624297806
CUST_07242,17,29,4956.19,47,5005.9252076038965
CUST_07243,37,39,5830.128,67,5873.50736595944
CUST_07244,3,88,27348.663,33,27438.353815701426
CUST_07245,38,54,8270.494,68,8314.82360327364
CUST_07246,8,65,9156.479,38,9197.210228774033
CUST_07247,19,70,12887.225,49,12940.423502449807
CUST_07248,4,53,8699.617,34,8747.128478169263
CUST_07249,15,67,10786.389,45,10832.92454344997
CUST_07250,16,17,2845.599,46,2894.7310411172352
CUST_07251,42,39,6507.809,72,6556.22209439184
CUST_07252,69,42,6157.711,99,6200.228723241617
CUST_07253,40,9,1000.728,70,1034.085089569246
CUST_07254,30,75,12106.118,60,12152.749983214322
CUST_07255,48,9,1249.398,78,1290.962351046351
CUST_07256,23,20,4645.88,53,4713.7959456884155
CUST_07257,39,16,2600.208,69,2647.976127405804
CUST_07258,66,9,1123.894,96,1161.3161378946938
CUST_07259,18,47,7055.946,48,7099.4420469401975
CUST_07260,3,38,13442.937,33,13545.513035943928
CUST_07261,7,43,19842.324,37,19975.974605089217
CUST_07262,58,4,516.787,88,557.5859844965756
CUST_07263,7,196,48989.617,37,49061.609775577286
CUST_07264,10,42,5800.681,40,5840.737482250006
CUST_07265,104,30,4354.206,134,4396.44144198689
CUST_07267,6,30,3764.594,36,3801.1232946197624
CUST_07268,11,33,5653.537,41,5703.320571608947
CUST_07269,29,49,20743.88,59,20866.39053362727
CUST_07270,33,9,1108.68,63,1145.6000054456142
CUST_07271,576,1,16.25,606,26.825005242867636
CUST_07272,36,54,22580.572,66,22701.51102155656
CUST_07273,22,23,5091.969,52,5156.561903321252
CUST_07274,8,110,19301.142,38,19351.755464398222
CUST_07275,70,7,1396.345,100,1456.5885968182547
CUST_07276,14,116,44981.883,44,45093.68993170796
CUST_07277,8,49,18546.379,38,18655.917614411792
CUST_07278,55,8,655.158,85,679.9559451940191
CUST_07279,565,3,784.486,595,868.7055789281666
CUST_07280,47,51,8133.397,77,8179.571641547707
CUST_07281,43,17,2309.24,73,2349.143552132239
CUST_07282,135,5,516.858,165,549.0036134557542
CUST_07283,11,50,10162.308,41,10221.147283063425
CUST_07284,40,14,3095.388,70,3160.507210247356
CUST_07285,20,73,11272.003,50,11316.61900427595
CUST_07286,128,4,970.344,158,1046.2736609781587
CUST_07287,59,3,266.898,89,296.2472252885716
CUST_07288,15,9,1251.152,45,1292.7742411683232
CUST_07289,2,178,29371.929,32,29419.47093425754
CUST_07290,53,24,3710.949,83,3756.0708312796996
CUST_07291,53,30,17871.515,83,18044.56826313196
CUST_07292,281,8,1455.798,311,1510.4470290157324
CUST_07293,3,86,13667.026,33,13712.910006489934
CUST_07294,2,65,11012.513,32,11061.491555685654
CUST_07295,9,34,4650.734,39,4690.487427127324
CUST_07296,45,28,4344.078,75,4389.256471898476
CUST_07297,4,44,6752.356,34,6796.8401061027735
CUST_07298,204,6,1202.698,234,1263.7398846248386
CUST_07299,43,59,10098.295,73,10147.801329482823
CUST_07300,17,20,3052.199,47,3096.867463031579
CUST_07301,2,7,1414.998,32,1476.0406631236879
CUST_07302,55,40,5640.941,85,5681.8581580319205
CUST_07303,8,24,4296.544,38,4348.767102002863
CUST_07304,8,62,9427.806,38,9471.781534945141
CUST_07305,6,169,43548.28,36,43622.520044245095
CUST_07306,18,32,4072.64,48,4109.658704756617
CUST_07307,104,10,1382.675,134,1423.9057178112582
CUST_07308,5,27,3105.653,35,3139.1915032328175
CUST_07309,38,37,4818.253,68,4856.070026760594
CUST_07310,43,57,15694.436,73,15774.062514790043
CUST_07311,215,2,822.58,245,962.377036279716
CUST_07312,20,62,10830.443,50,10880.95416750048
CUST_07314,28,41,5768.947,58,5809.763233499738
CUST_07315,20,19,2738.656,50,2780.8933975299524
CUST_07316,92,14,1603.961,122,1637.8048660933607
CUST_07317,2,85,13357.092,32,13402.46559894241
CUST_07318,144,2,5100.468,174,5958.5998584713325
CUST_07319,29,22,3322.1,59,3366.2283773970566
CUST_07320,223,7,1109.399,253,1157.350264213375
CUST_07321,32,93,25529.528,62,25608.739657169743
CUST_07322,9,14,1918.361,39,1958.797859382349
CUST_07323,16,57,11169.121,46,11225.8026484934
CUST_07324,7,71,11354.638,37,11400.851937880449
CUST_07325,19,69,12186.657,49,12237.697951121472
CUST_07326,186,5,1139.038,216,1209.1487105134213
CUST_07327,6,65,9208.053,36,9249.01339894987
CUST_07328,35,12,1714.865,65,1757.210786300476
CUST_07329,4,30,4909.118,34,4956.723769673211
CUST_07330,181,2,190.24,211,223.8557053368191
CUST_07331,12,18,2356.775,42,2395.19740132144
CUST_07332,74,5,1000.119,104,1061.7529460430846
CUST_07335,53,32,17440.781,83,17599.014701644675
CUST_07336,5,44,9186.79,35,9247.28840700717
CUST_07337,69,22,4251.8,99,4308.240959498821
CUST_07338,14,68,23768.407,44,23869.38539395616
CUST_07340,17,47,9565.405,47,9624.348702807876
CUST_07341,347,1,102.23,377,147.5073540641106
CUST_07342,7,104,15867.722,37,15911.7441331871
CUST_07343,20,40,6511.474,50,6558.6945409033115
CUST_07344,12,60,21057.65,42,21159.10309973794
CUST_07345,12,26,3884.652,42,3928.2066851675904
CUST_07346,21,29,4953.218,51,5002.923443439997
CUST_07347,153,7,850.79,183,887.66284582589
CUST_07348,26,17,3501.373,56,3561.7881614445646
CUST_07349,25,11,1503.11,55,1543.724659380086
CUST_07350,180,13,1717.46,210,1756.533435586571
CUST_07351,90,8,1186.295,120,1230.895871737551
CUST_07352,6,6,1397.09,36,1467.9171178390902
CUST_07353,218,2,282.43,248,331.5260749158836
CUST_07354,73,19,2860.268,103,2904.3741893370425
CUST_07356,95,18,3332.318,125,3386.577766278706
CUST_07357,8,73,10461.69,38,10503.101512569754
CUST_07358,141,4,612.006,171,660.1802601155161
CUST_07359,2,39,18448.841,32,18585.950564103394
CUST_07360,82,19,4387.678,112,4455.255650163831
CUST_07361,179,1,134.86,209,193.30713357140482
CUST_07362,5,20,2525.57,35,2562.5563744931032
CUST_07363,8,14,1966.84,38,2008.293467911792
CUST_07364,3,31,7141.083,33,7208.035919343592
CUST_07365,6,37,7426.618,36,7484.8651095432115
CUST_07366,8,49,18872.093,38,18983.55431464963
CUST_07367,391,2,99.91,421,118.35766342254533
CUST_07368,11,14,1683.312,41,1718.8198629460148
CUST_07369,9,26,3967.261,39,4011.7395300151607
CUST_07370,134,16,2428.448,164,2473.0727735649807
CUST_07371,96,9,2403.54,126,2483.196381350404
CUST_07372,47,14,1954.761,77,1995.9611703102091
CUST_07373,27,56,9057.149,57,9103.947429367881
CUST_07374,6,14,2035.436,36,2078.3279315493605
CUST_07375,49,21,3782.158,79,3834.8038920617455
CUST_07376,12,28,5503.25,42,5560.456324420462
CUST_07377,5,22,10972.56,35,11118.008068551471
CUST_07379,110,19,13280.378,140,13484.608323443686
CUST_07380,2,8,858.425,32,890.8015576230611
CUST_07381,159,6,925.69,189,972.7879574971099
CUST_07382,3,160,28509.813,33,28561.160851512435
CUST_07383,45,25,3778.486,75,3822.567809343008
CUST_07384,7,25,20486.001,37,20724.489493589714
CUST_07385,46,33,5148.325,76,5193.667623304124
CUST_07386,3,43,6495.849,33,6539.647713930995
CUST_07387,71,14,1982.126,101,2023.9000165613322
CUST_07388,138,16,2220.254,168,2261.0686465881736
CUST_07389,5,21,3351.334,35,3397.998757728675
CUST_07390,58,11,1601.977,88,1645.2455175667267
CUST_07391,24,40,6004.563,54,6048.113083706721
CUST_07392,170,8,1794.954,200,1862.248130665209
CUST_07393,38,17,2874.02,68,2923.6410473340457
CUST_07394,42,29,5011.692,72,5061.983052363245
CUST_07395,451,1,213.444,481,303.6083861856006
CUST_07396,46,12,2545.954,76,2608.7037688688642
CUST_07397,32,46,8692.003,62,8746.742070237473
CUST_07398,27,43,7419.213,57,7469.228037089538
CUST_07399,16,8,785.846,46,815.5165201871397
CUST_07400,126,2,334.528,156,392.3722720558132
CUST_07402,3,37,10449.899,33,10531.826032063684
CUST_07403,57,31,5807.416,87,5861.882207896362
CUST_07404,108,4,426.268,138,460.0557517200195
CUST_07405,122,3,194.162,152,215.8003625129091
CUST_07406,30,81,12253.896,60,12297.5879390444
CUST_07407,29,14,2932.369,59,2994.0696887048066
CUST_07408,22,55,10152.776,52,10206.18804741233
CUST_07409,63,14,1075.236,93,1097.992460314988
CUST_07410,26,57,19505.306,56,19604.254905081965
CUST_07411,18,10,1642.176,48,1691.0896218378325
CUST_07412,111,1,161.712,141,230.99685711813677
CUST_07413,5,77,12021.814,35,12066.914215153336
CUST_07414,42,49,7479.121,72,7523.329233805428
CUST_07415,859,1,115.52,889,166.16132493913173
CUST_07416,65,39,6966.626,95,7018.447128818316
CUST_07417,20,27,4485.942,50,4534.338882516156
CUST_07418,3,54,15808.212,33,15892.894995558481
CUST_07419,50,19,3658.331,80,3714.7008935433846
CUST_07420,219,8,2713.288,249,2814.8213208259913
CUST_07421,57,10,1117.772,87,1151.1598797283546
CUST_07422,172,4,678.9,202,732.2555966896601
CUST_07423,14,69,11353.957,44,11401.513228178277
CUST_07424,48,31,20769.983,78,20964.539092881787
CUST_07425,6,48,8537.957,36,8589.4731326298
CUST_07426,16,40,6976.454,46,7027.0413827893035
CUST_07427,22,3,818.456,52,906.2767943990373
CUST_07428,33,19,2969.687,63,3015.474613298
CUST_07429,2,60,9904.55,32,9952.294252560985
CUST_07430,3,117,20303.817,33,20353.86519568134
CUST_07431,116,19,3323.745,146,3374.9733649477935
CUST_07432,21,26,4221.298,51,4268.617513122839
CUST_07433,82,12,1801.156,112,1845.6203079748198
CUST_07434,816,1,41.89,846,62.81355401905592
CUST_07435,163,10,1057.624,193,1089.2311108242257
CUST_07436,6,137,39868.631,36,39952.50874809819
CUST_07437,78,12,2806.616,108,2875.765255451217
CUST_07438,6,21,3027.384,36,3069.551356313717
CUST_07439,32,5,686.5,62,728.9970792615609
CUST_07440,49,50,8341.625,79,8389.932926991627
CUST_07441,18,40,12484.955,48,12575.428511000913
CUST_07442,167,8,2172.564,197,2253.9369523102887
CUST_07443,43,26,5169.733,73,5227.659187795156
CUST_07444,36,29,4518.98,66,4564.336610666224
CUST_07445,43,16,2066.011,73,2104.002868720974
CUST_07446,35,86,14237.726,65,14285.524611037
CUST_07447,29,39,5631.848,59,5673.754567292255
CUST_07448,109,25,5188.548,139,5249.0371253323865
CUST_07449,165,2,351.049,195,411.66744697517237
CUST_07450,45,22,3004.51,75,3044.432340019732
CUST_07451,9,84,12668.308,39,12711.857652348097
CUST_07452,34,3,538.82,64,596.9961229415039
CUST_07453,840,2,221.95,870,260.8903882672035
CUST_07454,8,11,1971.982,38,2025.1824543944635
CUST_07455,33,9,1757.364,63,1815.6935812047097
CUST_07456,19,48,10508.193,49,10571.58325880909
CUST_07457,22,38,10034.987,52,10111.577983539835
CUST_07458,229,7,598.576,259,624.6443795653147
CUST_07459,37,17,2743.88,67,2791.261883720669
CUST_07460,3,45,8092.662,33,8144.77088267815
CUST_07461,11,13,1739.694,41,1779.2703609051935
CUST_07462,2,87,12480.853,32,12522.274332120614
CUST_07463,6,37,21408.104,36,21575.861441265955
CUST_07464,5,9,1889.67,35,1952.3662918533198
CUST_07465,84,26,4174.66,114,4221.457944334923
CUST_07466,18,30,4748.997,48,4795.0531505634035
CUST_07467,318,7,1140.569,348,1189.8555398655678
CUST_07468,33,32,5267.595,63,5315.448903652737
CUST_07469,4,143,23498.855,34,23546.22286735078
CUST_07470,33,10,1580.231,63,1627.3106501385862
CUST_07471,8,38,9289.46,38,9360.366464059307
